epiweek,year,hhs,symptom:Fever,symptom:Low-grade fever,symptom:Cough,symptom:Sore throat,symptom:Headache,symptom:Fatigue,symptom:Vomiting,symptom:Diarrhea,symptom:Shortness of breath,symptom:Chest pain,symptom:Dizziness,symptom:Confusion,symptom:Generalized tonic–clonic seizure,symptom:Weakness,ili
28,2018,10,3.2824999999999998,0.0925,3.9125,1.675,4.635,5.4,3.1875,5.1375,0.6675,1.29,1.9375,0.2375,0.1925,0.4575,0.345018
28,2019,1,3.35,0.09500000000000001,3.81,1.8116666666666665,4.881666666666667,5.516666666666667,3.015,5.3500000000000005,0.7733333333333333,1.4783333333333335,2.08,0.29,0.5333333333333333,0.5166666666666667,0.408034
28,2019,2,3.48,0.125,4.245,1.955,4.765000000000001,5.23,3.0300000000000002,5.1,0.745,1.43,1.955,0.255,0.665,0.485,1.54581
28,2019,3,3.5066666666666664,0.11,4.2,1.8800000000000001,5.291666666666667,5.739999999999999,3.1983333333333337,5.4366666666666665,0.82,1.6333333333333335,2.0866666666666664,0.2916666666666667,0.5916666666666667,0.5233333333333333,0.518661
28,2019,4,3.78625,0.12375,4.766249999999999,2.0425,5.93125,6.30375,3.72375,5.985,0.91875,1.92375,2.32,0.31875,0.66125,0.57875,0.603001
28,2019,5,3.408333333333333,0.10833333333333334,4.098333333333334,1.8816666666666666,4.928333333333334,5.528333333333333,3.106666666666667,5.4383333333333335,0.77,1.5216666666666667,2.066666666666667,0.27166666666666667,0.5216666666666666,0.5016666666666666,0.559973
28,2019,6,3.9620000000000006,0.11800000000000002,4.664,1.9759999999999998,5.828,6.256,3.8,6.096,0.868,1.834,2.3240000000000003,0.308,0.662,0.5599999999999999,1.38045
28,2019,7,4.095,0.1175,4.3975,2.035,5.5600000000000005,6.125,3.4775,6.0825000000000005,0.8325,1.72,2.2800000000000002,0.29500000000000004,0.56,0.5725,0.348708
28,2019,8,3.546666666666667,0.08833333333333333,3.8533333333333335,1.7783333333333333,4.756666666666667,5.531666666666666,3.1316666666666664,5.2283333333333335,0.7433333333333333,1.38,1.9766666666666666,0.27166666666666667,0.44166666666666665,0.48833333333333334,0.872908
28,2019,9,4.5125,0.14,5.0575,2.24,5.825,6.355,3.9125,6.0225,0.8975,1.695,2.585,0.305,0.6925,0.5725,0.916058
28,2019,10,3.6525,0.0875,4.33,1.8925,5.1575,5.995,3.4875,5.4475,0.8175,1.5425,2.1574999999999998,0.2475,0.4825,0.5075,0.399316
28,2020,1,4.6883333333333335,0.2966666666666667,3.143333333333333,1.5266666666666666,4.805,5.465,2.9633333333333334,5.111666666666667,0.9550000000000001,1.6133333333333333,2.1350000000000002,0.32166666666666666,0.21666666666666667,0.49333333333333335,0.526077
28,2020,2,5.1,0.32999999999999996,3.44,1.5899999999999999,4.75,5.175000000000001,2.87,4.725,0.9550000000000001,1.635,1.9849999999999999,0.305,0.20500000000000002,0.495,1.05699
28,2020,3,5.711666666666666,0.35833333333333334,4.091666666666667,1.7566666666666666,5.253333333333333,5.783333333333334,3.1283333333333334,5.113333333333333,1.0366666666666666,1.8666666666666665,2.103333333333333,0.32666666666666666,0.22,0.5499999999999999,0.768462
28,2020,4,7.07,0.515,5.80125,2.2487500000000002,6.08875,6.391249999999999,3.6,5.505,1.26125,2.19,2.36875,0.3625,0.24875,0.62375,2.28136
28,2020,5,5.381666666666667,0.3566666666666667,4.02,1.8783333333333332,4.9383333333333335,5.515000000000001,3.0066666666666664,5.116666666666667,1.0,1.6983333333333333,2.155,0.3,0.21333333333333335,0.5033333333333333,0.631728
28,2020,6,7.080000000000001,0.504,5.678,2.266,6.078,6.43,3.7,5.7,1.232,2.1,2.446,0.344,0.27399999999999997,0.62,2.00083
28,2020,7,6.44,0.435,4.8475,2.255,5.5675,6.23,3.3125,5.77,1.1225,1.8924999999999998,2.4175,0.335,0.255,0.5775,1.0088
28,2020,8,5.316666666666666,0.32,3.948333333333333,1.8549999999999998,4.801666666666667,5.6000000000000005,3.06,5.005,0.86,1.5666666666666667,2.0799999999999996,0.27166666666666667,0.21833333333333335,0.5516666666666666,0.672845
28,2020,9,7.6425,0.55,5.52,2.2825,6.2475000000000005,6.5425,3.635,5.52,1.28,2.0525,2.5125,0.355,0.2275,0.5975,1.49833
28,2020,10,5.915,0.38,4.1875,1.8125,5.202500000000001,6.1625,3.23,5.23,1.0125,1.75,2.1950000000000003,0.36,0.2475,0.5075000000000001,0.861065
28,2021,1,3.955,0.17,5.533333333333334,2.255,5.0,5.526666666666667,3.361666666666667,5.52,0.8450000000000001,1.575,2.263333333333333,0.28833333333333333,0.21,0.51,0.697449
28,2021,2,4.275,0.215,6.074999999999999,2.53,4.805,5.234999999999999,3.38,5.3,0.8200000000000001,1.5350000000000001,2.1100000000000003,0.265,0.21,0.495,1.61795
28,2021,3,4.233333333333333,0.15,5.998333333333334,2.388333333333333,5.2683333333333335,5.841666666666666,3.6933333333333334,5.711666666666667,0.8733333333333334,1.7133333333333336,2.275,0.29,0.2383333333333333,0.5383333333333333,1.06032
28,2021,4,4.77875,0.22,6.7775,2.55125,5.97875,6.38125,4.205,6.28875,1.0025,2.0025,2.5275,0.34,0.27625,0.5975,1.83455
28,2021,5,3.8366666666666664,0.17166666666666666,5.445,2.1616666666666666,4.998333333333334,5.57,3.518333333333333,5.608333333333333,0.8616666666666667,1.6383333333333334,2.2333333333333334,0.2816666666666667,0.2316666666666667,0.5133333333333333,0.803868
28,2021,6,5.2,0.25,7.412000000000001,2.774,5.837999999999999,6.458,4.369999999999999,6.464,0.998,1.9280000000000002,2.5140000000000002,0.32,0.292,0.596,1.88812
28,2021,7,4.6425,0.22250000000000003,6.2975,2.41,5.6225000000000005,6.237500000000001,3.9975,6.42,0.9475,1.83,2.4875,0.3075,0.26,0.5925,1.35015
28,2021,8,4.035,0.17,5.295,2.135,4.793333333333334,5.614999999999999,3.6483333333333334,5.6499999999999995,0.7916666666666666,1.4883333333333333,2.2483333333333335,0.23500000000000001,0.24166666666666667,0.505,1.12505
28,2021,9,5.0075,0.27,6.359999999999999,2.665,5.84,6.265,4.4825,6.3925,0.9825,1.805,2.7,0.33499999999999996,0.255,0.56,1.47852
28,2021,10,4.3825,0.21750000000000003,5.605,2.275,5.3075,6.202500000000001,4.0975,5.93,0.8400000000000001,1.6099999999999999,2.4325,0.29500000000000004,0.2225,0.535,0.789428
28,2022,1,4.558333333333334,0.24833333333333332,5.085,2.276666666666667,4.928333333333334,5.696666666666666,3.331666666666667,5.543333333333333,0.8083333333333332,1.5199999999999998,2.4,0.32166666666666666,0.19166666666666665,0.5716666666666667,0.705377
28,2022,2,5.0600000000000005,0.275,6.08,2.675,4.865,5.42,3.325,5.27,0.815,1.49,2.205,0.28,0.21,0.535,2.55307
28,2022,3,5.183333333333334,0.2833333333333333,6.03,2.5966666666666662,5.391666666666667,5.971666666666667,3.5033333333333334,5.5616666666666665,0.88,1.7033333333333331,2.3433333333333333,0.30666666666666664,0.26833333333333337,0.5433333333333333,1.33475
28,2022,4,5.525,0.29625,6.8175,2.8049999999999997,6.10125,6.5125,4.06625,6.14125,0.9762500000000001,1.98875,2.72125,0.35875,0.27125,0.62125,2.20617
28,2022,5,4.41,0.235,4.953333333333333,2.2533333333333334,5.045,5.734999999999999,3.3249999999999997,5.421666666666667,0.8333333333333334,1.5866666666666667,2.3916666666666666,0.2916666666666667,0.22666666666666668,0.5466666666666667,1.14899
28,2022,6,5.59,0.292,6.542,2.882,5.970000000000001,6.481999999999999,4.09,6.226,0.9620000000000001,1.902,2.83,0.33199999999999996,0.28200000000000003,0.6060000000000001,2.0452
28,2022,7,5.2675,0.265,5.575,2.59,5.6850000000000005,6.385,3.7325,6.145,0.89,1.7875,2.7475,0.32,0.2575,0.59,1.02939
28,2022,8,4.738333333333333,0.23833333333333337,4.641666666666667,2.25,4.9816666666666665,5.733333333333333,3.4783333333333335,5.428333333333334,0.7616666666666667,1.45,2.54,0.26333333333333336,0.19833333333333333,0.5133333333333333,1.03493
28,2022,9,6.157500000000001,0.355,7.077500000000001,3.2275,5.8175,6.3675,4.075,6.17,0.9725,1.725,2.74,0.34750000000000003,0.24,0.585,1.68272
28,2022,10,5.2524999999999995,0.27,5.68,2.51,5.0225,6.0600000000000005,3.7725,5.555,0.8049999999999999,1.5375,2.565,0.28500000000000003,0.22,0.545,1.04707
29,2018,1,3.158333333333333,0.085,3.4166666666666665,1.6216666666666668,4.391666666666667,5.066666666666666,2.8350000000000004,4.988333333333333,0.6566666666666666,1.3216666666666665,1.8616666666666666,0.28,0.16333333333333333,0.4916666666666667,0.917575
29,2018,2,3.14,0.12,3.71,1.725,4.295,4.904999999999999,2.71,4.695,0.655,1.2349999999999999,1.77,0.24,0.19,0.445,1.10442
29,2018,3,3.2866666666666666,0.10833333333333334,3.9233333333333333,1.7633333333333334,4.7316666666666665,5.411666666666666,2.845,4.921666666666667,0.725,1.42,1.8499999999999999,0.2833333333333334,0.21166666666666667,0.5083333333333333,0.468338
29,2018,4,3.53875,0.11375,4.34875,1.9175,5.43875,5.9425,3.30375,5.42125,0.7925,1.67875,2.05375,0.295,0.24000000000000002,0.5387500000000001,0.474625
29,2018,5,3.2533333333333334,0.09999999999999999,3.64,1.7566666666666666,4.506666666666667,5.221666666666667,2.77,5.155,0.665,1.3550000000000002,1.8216666666666665,0.26,0.19999999999999998,0.47333333333333333,0.574669
29,2018,6,3.714,0.11200000000000002,4.212000000000001,1.8559999999999999,5.446,5.952,3.374,5.59,0.774,1.64,2.096,0.292,0.242,0.524,0.977369
29,2018,7,3.96,0.0925,3.9924999999999997,1.9449999999999998,5.1225000000000005,5.65,3.08,5.797499999999999,0.7025,1.5274999999999999,2.0124999999999997,0.265,0.22,0.505,0.226168
29,2018,8,3.856666666666667,0.135,3.4166666666666665,1.7116666666666667,4.345,5.085,2.9416666666666664,5.098333333333334,0.64,1.28,1.8566666666666667,0.21666666666666667,0.14666666666666667,0.46166666666666667,0.207018
29,2018,9,3.75,0.0975,4.3175,2.0025,5.1625,5.845000000000001,3.3775,5.4625,0.7675,1.455,2.17,0.29,0.2125,0.54,0.94885
29,2018,10,3.245,0.12,3.7725,1.74,4.535,5.29,3.1325,5.08,0.6599999999999999,1.2675,1.88,0.26,0.2025,0.47000000000000003,0.323305
29,2019,1,3.4133333333333336,0.09666666666666666,3.516666666666667,1.7216666666666667,4.71,5.301666666666667,2.965,5.3500000000000005,0.7666666666666666,1.4466666666666665,2.138333333333333,0.2833333333333333,0.25333333333333335,0.47500000000000003,0.448593
29,2019,2,3.56,0.125,3.96,1.83,4.63,5.07,2.96,4.99,0.745,1.385,2.02,0.245,0.27,0.46499999999999997,1.35823
29,2019,3,3.5549999999999997,0.09833333333333334,4.051666666666667,1.8166666666666667,5.151666666666666,5.6433333333333335,3.1616666666666666,5.234999999999999,0.79,1.5633333333333335,2.1750000000000003,0.2783333333333333,0.27166666666666667,0.48666666666666664,0.523784
29,2019,4,3.8575,0.11624999999999999,4.60625,1.98,5.84375,6.30375,3.62875,5.6375,0.90625,1.88,2.36,0.305,0.325,0.58375,0.561348
29,2019,5,3.3833333333333333,0.11166666666666668,3.85,1.8099999999999998,4.776666666666666,5.31,2.965,5.121666666666667,0.77,1.4783333333333333,2.0966666666666667,0.25666666666666665,0.26833333333333337,0.4766666666666666,0.572801
29,2019,6,3.936,0.11400000000000002,4.508,1.9419999999999997,5.806,6.348000000000001,3.748,5.846,0.8879999999999999,1.816,2.382,0.302,0.332,0.564,1.204
29,2019,7,4.1850000000000005,0.1125,4.205,2.005,5.45,5.91,3.3600000000000003,6.345,0.8225,1.6475,2.4,0.2875,0.28,0.535,0.323568
29,2019,8,3.59,0.13,3.7383333333333333,1.6766666666666667,4.67,5.359999999999999,3.095,5.005,0.7133333333333334,1.3983333333333334,2.065,0.23666666666666666,0.2833333333333334,0.5,0.891708
29,2019,9,4.26,0.1475,4.755,2.175,5.665,6.3275,3.8025,5.83,0.865,1.6825,2.5925000000000002,0.295,0.2975,0.5549999999999999,0.880321
29,2019,10,3.74,0.09,4.02,1.8699999999999999,5.045,6.0225,3.3825000000000003,5.3,0.765,1.5699999999999998,2.1525,0.275,0.27749999999999997,0.525,0.312323
29,2020,1,4.9783333333333335,0.28833333333333333,3.23,1.7033333333333334,4.931666666666667,5.359999999999999,2.905,4.995,0.9249999999999999,1.6233333333333333,2.1016666666666666,0.295,0.20833333333333334,0.48833333333333334,0.510908
29,2020,2,5.405,0.32,3.48,1.7,4.91,5.225,2.885,4.66,0.94,1.615,2.0,0.28,0.20500000000000002,0.495,1.17469
29,2020,3,5.821666666666666,0.36999999999999994,4.108333333333333,1.8633333333333333,5.308333333333334,5.741666666666667,3.0483333333333333,4.885000000000001,1.0316666666666665,1.8166666666666667,2.0933333333333333,0.31833333333333336,0.225,0.555,0.834954
29,2020,4,6.97,0.475,5.71375,2.2424999999999997,6.11875,6.2225,3.52,5.375,1.2425,2.1625,2.3475,0.34125,0.2425,0.6174999999999999,2.17565
29,2020,5,5.598333333333334,0.3516666666666666,4.194999999999999,1.9799999999999998,5.035,5.495,2.9283333333333332,4.926666666666667,1.0133333333333334,1.7283333333333333,2.063333333333333,0.29,0.215,0.5216666666666666,0.784153
29,2020,6,6.862,0.438,5.606,2.258,6.04,6.298,3.59,5.536,1.21,2.1100000000000003,2.364,0.32,0.256,0.6199999999999999,1.92467
29,2020,7,6.3975,0.395,4.8975,2.2675,5.645,6.0875,3.2575000000000003,5.4399999999999995,1.12,1.8800000000000001,2.345,0.315,0.22,0.585,0.940556
29,2020,8,5.3999999999999995,0.33666666666666667,4.0,1.9283333333333335,4.891666666666667,5.413333333333333,2.981666666666667,4.773333333333333,0.8833333333333333,1.5533333333333335,2.013333333333333,0.25,0.205,0.48500000000000004,0.593154
29,2020,9,7.225,0.445,5.2275,2.2375,6.220000000000001,6.41,3.5275,5.41,1.2775,2.0549999999999997,2.49,0.3425,0.2375,0.62,1.42257
29,2020,10,5.81,0.33499999999999996,4.22,1.9049999999999998,5.2775,5.92,3.295,5.1,1.0175,1.6949999999999998,2.1975,0.28250000000000003,0.2025,0.555,0.924693
29,2021,1,4.015,0.18500000000000003,5.64,2.2883333333333336,5.071666666666666,5.578333333333333,3.3633333333333333,5.62,0.8250000000000001,1.5683333333333334,2.275,0.275,0.22,0.535,0.766323
29,2021,2,4.46,0.24,6.385,2.615,4.88,5.375,3.375,5.37,0.825,1.53,2.135,0.27,0.21,0.505,2.35512
29,2021,3,4.343333333333334,0.20833333333333334,6.348333333333334,2.4833333333333334,5.375,5.96,3.6283333333333334,5.746666666666667,0.8716666666666667,1.7033333333333331,2.2583333333333333,0.29833333333333334,0.21,0.5616666666666666,1.18315
29,2021,4,5.255,0.28125,7.3187500000000005,2.70375,6.11,6.45625,4.18625,6.31125,1.0237500000000002,2.06,2.555,0.35125,0.2825,0.6025,2.28385
29,2021,5,4.0216666666666665,0.18500000000000003,5.628333333333334,2.27,5.021666666666667,5.585,3.4516666666666667,5.670000000000001,0.8233333333333333,1.6050000000000002,2.2533333333333334,0.29,0.22666666666666666,0.5116666666666667,0.903207
29,2021,6,5.65,0.314,8.006,2.928,6.07,6.548,4.298,6.5200000000000005,1.068,2.04,2.516,0.328,0.27999999999999997,0.61,2.25937
29,2021,7,4.9,0.24,6.52,2.4924999999999997,5.74,6.27,3.94,6.5625,0.955,1.81,2.5575,0.3175,0.2475,0.58,1.43121
29,2021,8,4.06,0.15833333333333333,5.378333333333334,2.1199999999999997,4.803333333333334,5.633333333333333,3.526666666666667,5.55,0.7966666666666667,1.4966666666666668,2.2333333333333334,0.245,0.23666666666666666,0.5333333333333333,1.26972
29,2021,9,5.3075,0.29000000000000004,6.62,2.6975,5.8325,6.3,4.1625,6.2225,1.0075,1.825,2.665,0.3275,0.25,0.555,1.50709
29,2021,10,4.5825,0.2025,5.8675,2.3775,5.2875,6.22,3.89,5.96,0.8300000000000001,1.645,2.4074999999999998,0.2975,0.23,0.5175000000000001,0.972484
29,2022,1,5.166666666666667,0.24166666666666667,4.876666666666666,2.2616666666666667,4.93,5.488333333333333,3.4283333333333332,5.601666666666667,0.8016666666666667,1.4749999999999999,2.5749999999999997,0.305,0.21833333333333335,0.5066666666666667,0.761281
29,2022,2,5.48,0.28500000000000003,5.8149999999999995,2.6,4.865,5.255,3.385,5.32,0.81,1.4649999999999999,2.3,0.27,0.21000000000000002,0.505,2.40705
29,2022,3,5.613333333333333,0.27999999999999997,5.906666666666666,2.5866666666666664,5.3566666666666665,5.855,3.5866666666666664,5.55,0.9,1.6983333333333333,2.4533333333333336,0.3066666666666667,0.23500000000000001,0.5433333333333333,1.33256
29,2022,4,5.86625,0.3075,6.84875,2.80125,6.0287500000000005,6.455,4.00375,6.09,0.98,1.98625,2.695,0.3625,0.275,0.60375,2.17911
29,2022,5,4.81,0.255,4.963333333333334,2.273333333333333,5.06,5.658333333333334,3.365,5.415,0.82,1.5766666666666669,2.408333333333333,0.28833333333333333,0.2333333333333333,0.53,1.18043
29,2022,6,5.814,0.29,6.34,2.804,5.904,6.506,4.074,6.1259999999999994,0.95,1.9120000000000001,2.808,0.316,0.292,0.596,2.10646
29,2022,7,5.545,0.2725,5.52,2.54,5.715,6.325,3.7375,6.0875,0.8825000000000001,1.785,2.7475,0.3125,0.2625,0.5775,1.03838
29,2022,8,4.906666666666667,0.21333333333333335,4.593333333333333,2.2066666666666666,4.935,5.739999999999999,3.3800000000000003,5.425,0.7133333333333334,1.455,2.441666666666667,0.2816666666666667,0.25166666666666665,0.5283333333333333,1.04053
29,2022,9,6.255,0.3425,6.8375,3.0775,5.7625,6.3075,4.0275,6.0375,0.9325,1.715,2.7125,0.325,0.2475,0.5825,1.60213
29,2022,10,5.5925,0.2375,5.535,2.51,5.21,6.08,3.7350000000000003,5.575,0.79,1.5475,2.4725,0.33999999999999997,0.255,0.5275000000000001,0.967914
30,2018,1,3.331666666666667,0.105,3.231666666666667,1.63,4.461666666666667,5.095,2.856666666666667,5.466666666666666,0.6616666666666666,1.3166666666666667,1.8566666666666667,0.26166666666666666,0.18333333333333335,0.4716666666666667,0.501609
30,2018,2,3.09,0.11499999999999999,3.5549999999999997,1.69,4.4,4.865,2.745,5.025,0.66,1.28,1.815,0.255,0.19,0.45,0.983368
30,2018,3,3.3649999999999998,0.09833333333333334,3.7083333333333335,1.7266666666666666,4.908333333333333,5.3933333333333335,2.9166666666666665,5.358333333333333,0.715,1.445,1.8699999999999999,0.26166666666666666,0.19666666666666668,0.4916666666666667,0.453637
30,2018,4,3.5125,0.1075,4.34,1.91,5.5075,5.92375,3.6125,6.10125,0.8125,1.665,2.07125,0.3025,0.235,0.545,0.523793
30,2018,5,3.2716666666666665,0.10166666666666667,3.6033333333333335,1.7766666666666666,4.651666666666666,5.228333333333333,2.8000000000000003,5.483333333333333,0.6766666666666667,1.3733333333333333,1.8783333333333332,0.25666666666666665,0.20333333333333334,0.4716666666666667,0.445023
30,2018,6,3.6659999999999995,0.1,4.1659999999999995,1.842,5.512,5.8839999999999995,3.342,5.95,0.792,1.6280000000000001,2.084,0.292,0.246,0.526,0.931847
30,2018,7,3.8825,0.11499999999999999,3.9625,1.935,5.15,5.7,3.0375,5.9125,0.7475,1.4825,2.0125,0.275,0.2225,0.5425,0.13167
30,2018,8,3.848333333333333,0.10333333333333333,3.5083333333333333,1.7416666666666665,4.33,5.101666666666667,2.89,5.316666666666666,0.6266666666666666,1.2533333333333332,1.7733333333333334,0.25166666666666665,0.20666666666666667,0.43999999999999995,0.163543
30,2018,9,3.9074999999999998,0.13,4.205,1.9975,5.1975,5.702500000000001,3.395,5.9025,0.7725,1.4575,2.145,0.29,0.1825,0.515,1.01667
30,2018,10,3.27,0.07250000000000001,3.6799999999999997,1.6675,4.615,5.4125,3.18,5.6,0.6775,1.275,1.98,0.2625,0.1975,0.45,0.367041
30,2019,1,3.52,0.10666666666666667,3.606666666666667,1.7316666666666667,4.855,5.489999999999999,3.046666666666667,5.498333333333334,0.7583333333333333,1.4783333333333335,2.1166666666666667,0.2683333333333333,0.25666666666666665,0.515,0.345966
30,2019,2,3.67,0.13,4.015000000000001,1.83,4.78,5.25,2.99,5.01,0.735,1.45,2.0149999999999997,0.245,0.22999999999999998,0.49,1.01515
30,2019,3,3.7416666666666667,0.11,4.126666666666666,1.8633333333333333,5.258333333333334,5.751666666666666,3.17,5.473333333333333,0.765,1.5866666666666667,2.11,0.295,0.23500000000000001,0.5333333333333333,0.496675
30,2019,4,3.8925,0.12125,4.68375,1.9975,5.85375,6.41875,3.6125,5.59,0.8875,1.8737499999999998,2.335,0.3175,0.2925,0.58875,0.602296
30,2019,5,3.4933333333333336,0.11666666666666665,3.9333333333333336,1.8533333333333333,4.913333333333333,5.57,2.9899999999999998,5.1066666666666665,0.75,1.5033333333333332,2.085,0.26,0.24166666666666667,0.5166666666666667,0.588688
30,2019,6,4.026000000000001,0.13,4.5760000000000005,1.986,5.832,6.44,3.6659999999999995,5.786,0.874,1.8239999999999998,2.336,0.32,0.308,0.588,1.3506
30,2019,7,4.3375,0.1275,4.25,1.99,5.5575,6.1475,3.3675,5.685,0.8025,1.6825,2.315,0.30000000000000004,0.24,0.55,0.305277
30,2019,8,3.7416666666666667,0.07666666666666666,3.7066666666666666,1.6883333333333332,4.78,5.503333333333333,3.1216666666666666,5.053333333333334,0.685,1.4416666666666667,2.0516666666666663,0.23333333333333336,0.21,0.48,0.829494
30,2019,9,4.665,0.15,4.69,2.1175,5.6775,6.375,3.7625,5.77,0.855,1.6675,2.5625,0.3025,0.275,0.5875,0.815166
30,2019,10,3.85,0.1125,4.0425,1.83,5.055,5.952500000000001,3.415,5.245,0.76,1.49,2.18,0.31,0.2525,0.55,0.372493
30,2020,1,4.553333333333334,0.2783333333333333,3.22,1.6783333333333335,5.0,5.396666666666667,3.035,5.2250000000000005,0.8883333333333333,1.5716666666666665,2.0749999999999997,0.30333333333333334,0.21666666666666667,0.52,0.511532
30,2020,2,4.78,0.28500000000000003,3.37,1.665,4.92,5.155,2.96,4.78,0.885,1.585,1.98,0.28,0.2,0.485,1.18768
30,2020,3,5.306666666666667,0.3333333333333333,4.046666666666667,1.8683333333333334,5.4433333333333325,5.616666666666667,3.1366666666666667,5.048333333333333,0.98,1.8066666666666666,2.105,0.33,0.21666666666666667,0.5483333333333333,0.77517
30,2020,4,6.12875,0.4075,5.365,2.16,6.09,6.1875,3.54375,5.4375,1.15,2.1025,2.275,0.3425,0.2475,0.61,1.79588
30,2020,5,5.125,0.3233333333333333,4.078333333333333,1.9349999999999998,5.058333333333334,5.45,2.986666666666667,5.013333333333333,0.9316666666666666,1.6733333333333331,2.013333333333333,0.29333333333333333,0.215,0.5116666666666667,0.854359
30,2020,6,5.9799999999999995,0.37,5.142,2.13,5.996,6.2780000000000005,3.5839999999999996,5.494,1.124,2.04,2.278,0.33399999999999996,0.26,0.608,1.73339
30,2020,7,5.9175,0.34,4.6925,2.19,5.705,5.98,3.285,5.555,0.9975,1.855,2.245,0.305,0.225,0.56,0.935383
30,2020,8,5.181666666666667,0.28,3.8316666666666666,1.8133333333333332,4.861666666666667,5.375,2.975,4.8549999999999995,0.8216666666666667,1.5899999999999999,1.945,0.24333333333333332,0.21833333333333335,0.49833333333333335,0.605277
30,2020,9,6.225,0.35750000000000004,4.79,2.0975,6.085,6.165,3.5324999999999998,5.38,1.1675,1.98,2.39,0.3325,0.23,0.6074999999999999,1.26308
30,2020,10,5.2425,0.3275,3.9775,1.8575,5.2299999999999995,5.77,3.315,5.245,0.9500000000000001,1.6975,2.165,0.3075,0.2225,0.53,0.815375
30,2021,1,4.111666666666667,0.17,5.63,2.29,5.001666666666666,5.553333333333334,3.315,5.491666666666667,0.8666666666666667,1.5866666666666667,2.3233333333333333,0.305,0.24,0.4833333333333334,0.880587
30,2021,2,4.525,0.255,6.41,2.585,4.904999999999999,5.375,3.295,5.24,0.8300000000000001,1.5750000000000002,2.1550000000000002,0.27,0.22,0.495,2.52514
30,2021,3,4.44,0.23666666666666666,6.381666666666667,2.4916666666666667,5.3950000000000005,5.95,3.5816666666666666,5.59,0.9116666666666667,1.7266666666666666,2.3266666666666667,0.30666666666666664,0.24666666666666667,0.5216666666666667,1.29237
30,2021,4,5.75125,0.33999999999999997,7.74875,2.80625,6.2125,6.4075,4.1625,6.26875,1.09375,2.13,2.61,0.3375,0.2875,0.61125,2.58751
30,2021,5,4.128333333333333,0.20166666666666666,5.739999999999999,2.2916666666666665,5.016666666666667,5.556666666666666,3.388333333333333,5.5633333333333335,0.8366666666666666,1.6083333333333334,2.283333333333333,0.28,0.2316666666666667,0.5016666666666666,0.91879
30,2021,6,6.0280000000000005,0.366,8.308,3.008,6.184,6.5120000000000005,4.268,6.4719999999999995,1.106,2.1,2.636,0.324,0.296,0.6,2.35564
30,2021,7,5.0975,0.2575,6.72,2.535,5.735,6.1625,3.92,6.387499999999999,0.97,1.8525,2.6875,0.2875,0.2725,0.5775,1.49314
30,2021,8,4.086666666666667,0.19666666666666666,5.373333333333334,2.123333333333333,4.8566666666666665,5.5183333333333335,3.481666666666667,5.4750000000000005,0.8166666666666668,1.4983333333333333,2.275,0.24833333333333332,0.22333333333333336,0.48666666666666664,1.2057
30,2021,9,5.5575,0.32,6.95,2.835,5.995,6.3325,4.145,6.0575,1.0275,1.8599999999999999,2.6975,0.3225,0.2625,0.5625,1.77895
30,2021,10,4.8125,0.27749999999999997,5.955,2.4025,5.375,6.2125,3.8775,5.779999999999999,0.8375,1.6275,2.49,0.31,0.18,0.535,1.07616
30,2022,1,4.833333333333333,0.24833333333333332,4.86,2.3000000000000003,4.921666666666667,5.698333333333333,3.263333333333333,5.573333333333333,0.8300000000000001,1.6316666666666666,2.4166666666666665,0.31,0.225,0.5216666666666666,0.787338
30,2022,2,5.32,0.265,5.665,2.5549999999999997,4.9,5.4399999999999995,3.255,5.26,0.8049999999999999,1.6600000000000001,2.215,0.28500000000000003,0.215,0.495,2.75861
30,2022,3,5.421666666666667,0.26833333333333337,5.871666666666666,2.558333333333333,5.3500000000000005,5.921666666666667,3.4633333333333334,5.466666666666666,0.8616666666666667,1.7933333333333332,2.3850000000000002,0.2966666666666667,0.22833333333333336,0.5416666666666666,1.38624
30,2022,4,5.71625,0.28625,6.5875,2.705,5.8925,6.3575,3.8850000000000002,5.96375,0.9612499999999999,2.0212499999999998,2.59625,0.34750000000000003,0.27625,0.5825,2.13302
30,2022,5,4.658333333333333,0.24166666666666667,4.9799999999999995,2.2466666666666666,5.035,5.705000000000001,3.2983333333333333,5.395,0.8183333333333334,1.6733333333333331,2.3033333333333332,0.2833333333333333,0.22333333333333336,0.5266666666666667,1.20798
30,2022,6,5.4159999999999995,0.27,6.119999999999999,2.662,5.787999999999999,6.364,3.9260000000000006,5.946,0.9400000000000001,1.954,2.6079999999999997,0.32199999999999995,0.27199999999999996,0.568,2.07839
30,2022,7,5.165,0.2575,5.4625,2.465,5.62,6.205,3.5825,5.885,0.8775,1.8399999999999999,2.5300000000000002,0.32,0.25,0.5725,1.14375
30,2022,8,4.578333333333333,0.22833333333333336,4.503333333333333,2.1933333333333334,4.81,5.7316666666666665,3.365,5.29,0.71,1.5183333333333333,2.3649999999999998,0.275,0.23166666666666666,0.47333333333333333,1.06355
30,2022,9,5.885,0.305,6.3825,2.935,5.6925,6.2875,3.8725,5.8225,0.9125,1.8375,2.6225,0.3175,0.2375,0.5375,1.48154
30,2022,10,5.3475,0.2625,5.195,2.4125,5.1525,5.922499999999999,3.7575000000000003,5.6275,0.8075,1.6425,2.695,0.3175,0.23750000000000002,0.5125,0.894681
